_	تر خط لاندې, زیرکی, ټیټ پوټکی, ټیټه کرښه, ډش, کرښه
🧑‍🎓	محصل, ګرېجوېټ
👨‍🎓	سړی, سړی محصل, محصل, ګريجويټ
👩‍🎓	ښځه محصل
🧑‍🏫	معلم, پروفيسر, ښوونکی
👨‍🏫	سړی ښوونکی, سړی، ښوونکی پروفيسر، معلم
👩‍🏫	ښوونکی، پروفيسر، معلم، ښځه, ښځه ښوونکي
🧑‍⚖	تلې, قاضي
👨‍⚖	انصاف، سړی، سړی قاضي، تلې, سړی قاضي
👩‍⚖	تلې, قاضي, ښځه, ښځه قاضي
🧑‍🌾	بزګر, مالي, پادوان
👨‍🌾	بزګر، مالي، سړی، رينچر, سړی بزګر
👩‍🌾	بزګر, مالي, پادوان, ښځه, ښځه د بزګر
🧑‍🍳	اشپز, چف
👨‍🍳	اشپز, سړی, سړی پخوونکی, پخوونکی
👩‍🍳	اشپز, پخوونکی, ښځه, ښځه پخوونکی
🧑‍🔧	سوداګر, مستري, مېخانيک, پلمبر
👨‍🔧	تجار, سړی, سړی مستري, مستري, ميخانيک, پلمبر
👩‍🔧	تجار, مستري, ميخانيک, پلمبر, ښځه, ښځه مستري
🧑‍🏭	د فابريکې کارمند, صنعتي, فابريکه, يوځای کول, کارمند
👨‍🏭	سړی, سړی د فابريکې کارګر, صنعتي, فابريکه, يوځای کول, کار کوونکی
👩‍🏭	صنعتي, فابريکه, يوځای کول, ښځه, ښځه د فابريکې کارګر, کار کوونکی
🧑‍💼	دفتري کارمند, سپين کالر, مدير, مهندس, کاروبار
👨‍💼	سپين پوس, سړی, سړی دفتري کارګر, منتظم, مهندس, کاروبار
👩‍💼	سپين پوس, سړی دفتري کارګر, منتظم, مهندس, ښځه دفتر کارګر, کاروبار
🧑‍🔬	انجينير, د فزکس پوهاند, نبات پوه, څېړونکی, کمياګر
👨‍🔬	انجينير, د بيالوژي پوهاند, د فزکس پوهاند, سائينس دان, سړي څېړونکی, کيميا ګر
👩‍🔬	انجينير, د بيالوژي پوهاند, د فزکس پوهاند, سائينس دان, ښځه څېړونکی, کيميا ګر
🧑‍💻	تيکنالوجست, سافټ ويير, موجد, ډيويلپر, ښځه, ښځه تکنالوجست, کوډر
👨‍💻	تيکنالوجست, سافټ ويير, سړی, سړی تکنالوجست, موجد, ډيويلپر, کوډر
👩‍💻	تيکنالوجست, سافټ ويير, موجد, ډيويلپر, ښځه, ښځه تکنالوجست, کوډر
🧑‍🎤	اکټر, خوشالوونکی, راک, ستوری, سندرغاړی, ښځه, ښځه سندرغاړی, ښځه سندرغاړې
👨‍🎤	اکټر, خوشالوونکی, راک, ستوری, سندرغاړی, سړی, سړی سندرغاړی
👩‍🎤	اکټر, خوشالوونکی, راک, ستوری, سندرغاړی, ښځه, ښځه سندرغاړې
🧑‍🎨	فنکار, پليټ
👨‍🎨	سړی, سړی فنکار, فنکار, پليټ
👩‍🎨	تخته, فنکار, ښځه, ښځه فنکار
🧑‍✈	الوتکه, پيلوټ
👨‍✈	الوتکه, سړی, سړی پيلوټ, پيلوټ
👩‍✈	الوتکه, پيلوټ, ښځه, ښځه پيلوټ
🧑‍🚀	راکټ, فضانورد
👨‍🚀	راکټ, سړی, سړی فضانورد, فضانورد
👩‍🚀	راکټ, فضانورد, ښځه, ښځه فضانورد
🧑‍🚒	اور وژونکی, د اور وژنې کارمند, د اور ټرک
👨‍🚒	اور وژونکی, د اور وژنې ټرک, سړی, سړی اور وژونکی
👩‍🚒	اور وژونکی, د اور وژنې ټرک, ښځه, ښځه اور وژونکی
👮	افسر, د پولیسو افسر, پوليس, کاپ
👮‍♂	افسر, سړی, سړی د پولیسو افسر, پوليس, کاپ
👮‍♀	افسر, پوليس, ښځه, ښځه د پولیسو افسر, کاپ
🕵️	جاسوس, پټ پوليس, کشفي
🕵‍♂	جاسوس, سړی, سړی کشفي, پټ پوليس, کشفي
🕵‍♀	جاسوس, پټ پوليس, ښځه, ښځه کشفي, کشفي
💂	ساتونکی
💂‍♂	ساتونکي, سړی, سړی ساتونکي
💂‍♀	ساتونکي, ښځه, ښځه ساتونکي
🥷	جنګېدونکی, ننجا, په پټه, پټ
👷	خولۍ, ساختماني, ساختماني کارکونکي, کارکونکي
👷‍♂	ساختماني, سړی, سړی ساختماني کارګر, کارګر
👷‍♀	ساختماني, ښځه, ښځه ساختماني کارګر, کارګره
🫅	د تاج کس, رائلټي, ریګال, نوبل, پاچا
🤴	شهزاده
👸	خيال, د ښاپيرو کيسه, شهزادګی, شهزادګۍ, شهزادگۍ
👳	شخص لونګۍ په سر, لونګۍ
👳‍♂	سړی, سړی لونګۍ په سر, لونګۍ
👳‍♀	لونګۍ, ښځه, ښځه لونګۍ په سر
👲	خولۍ, سړی, سړی د چینایی کیپ سره, ګو پي ماو
🧕	سرتړونی, منټيلا, ټيچل, پرده, ښځه د سرکوف سره
🤵	سړی په ټکسيډو کې, ټکسيډو, چنغل
🤵‍♂	سړی, سړی په تکزیدو, سړی په ټکسیدو, ټکسیدو
🤵‍♀	ټکسیدو, ښځه, ښځه په ټکسیدو
👰	حجاب, ناوي په حجاب کې, ناوې, واده
👰‍♂	سړی, سړی د پرده لرونکی, سړی د پردې, پرده
👰‍♀	پرده, ښځه, ښځه د پردې سره
🤰	امیندواره, امیندواره ښځه, ښځه
🫃	امیندواره, امیندواره سړی, بشپړ, نس, پړسیدلی
🫄	امیندواره, امیندواره کس, بشپړ, نس, پړسیدلی
🤱	د سينې شيدې ورکول, سينه, شيدې ورکول, ماشوم, نرسنګ
👩‍🍼	خواړه ورکول, رنځورپالنه, سړی, ماشوم, ښځه ماشوم تغذیه کوي
👨‍🍼	خواړه ورکول, رنځورپالنه, شخص, ماشوم, یو شخص ماشوم ته خواړه ورکوي
🧑‍🍼	شخص ماشوم ته خواړه ورکوي, ماشوم ، خواړه ورکول، رنځورپالنه، شخص, یو شخص ماشوم ته خواړه ورکوي
👼	خيال, د ښاپيرو کيسه, فرشته, ماشوم, ماشوم فرښته, مخ
🎅	بابا, سانټا, سانټا کلاز, لمانځل, کرسمس, کلاز
🤶	سانټا, لمانځل, مور, ميرمن کلاز, کرسمس, کلاز
🧑‍🎄	میکس کلاز, کلاز، کرسمس
🦸	اتل, اتله, لوي اتل, لوي قوت, ښه
🦸‍♂	اتل, سړی, سړی لوي اتل, لوي قوت, ښه
🦸‍♀	اتل, اتله, لوي اتل, ښځه, ښځه لوي اتله
🦹	جنايتکار, خراب, لوي قوت, لوي ورانکاری, ورانکاری
🦹‍♂	جنايتکار, خراب, سړی لوي ورانکاری, لوي قوت, ورانکاری
🦹‍♀	جنايتکار, خراب, لوي قوت, ورانکاری, ښځه لوي ورانکاری, ښځه لوي ورانکارې
🧙	جادوګر, جادوګره, مداري, ويزارډ, کوډګره
🧙‍♂	جادوګره, سړی جادوګر, کوډګر
🧙‍♀	جادوګره, ښځه جادوګره, کوډګره
🧚	اوبيرون, تيتانيه, پک, ښاپيرۍ
🧚‍♂	اوبيرون, سړی خاپېری, پک
🧚‍♀	تيتانيه, ښځه ښاپيرۍ
🧛	بلا, نامړ, ډریکولا
🧛‍♂	سړی بلا, نا مړ, ډریکولا
🧛‍♀	نامړ, ښځه بلا
🧜	مرميډ مرمين, مرپرسن, مرښځه
🧜‍♂	مرمین, ټريټان
🧜‍♀	مرمیڈ
🧝	جادويي, ګوړا
🧝‍♂	جادويي, سړی ګوړا
🧝‍♀	جادويي, ښځه ګوړا
🧞	جين, جینی
🧞‍♂	جين, سړی جینی
🧞‍♀	جين, ښځه جینی
🧟	زومبي, زومبی, مړ ګرځېدل, نا مړ
🧟‍♂	سړی زومبي, سړی زومبی, نامړ, ګرځنده مړی
🧟‍♀	نامړ, ښځه زومبي, ښځه زومبی, ګرځنده مړی
🧌	افسانوی کيسه, خیال, مونسٹر, پیری
💆	سالون, شخص مالش ترلاسه کوي, مالش, مخ
💆‍♂	سړی, سړی مالش ترلاسه کوي, مالش, مخ
💆‍♀	مالش, مخ, ښځه, ښځه مالش ترلاسه کوي
💇	شخص پرېټ کوي, نايي, پارلر, پرېټ, ښکلا
💇‍♂	سړی, سړی پرېټ کوي, پرېټ
💇‍♀	پرېټ, ښځه, ښځه پرېټ کوي
🚶	تګ, روان, روان شخص, په غر ختل
🚶‍♂	تګ, روان سړی, سړی, په غر ختل
🚶‍♀	تګ, روانه ښځه, په غر ختل, ښځه
🧍	ولاړ, ولاړ شخص, پاڅه
🧍‍♂	سړی, ولاړ, ولاړ سړی
🧍‍♀	ولاړه, ولاړه ښځه, ښځه
🧎	شخص چوکېږي, چوکېدل, چوکېږي
🧎‍♂	سړی, سړی چوکېږي, چوکېږي
🧎‍♀	چوکېږي, ښځه, ښځه چوکېږي
🧑‍🦯	شخص د معلولينو د امسا سره, لاسرسی, ړوند
👨‍🦯	سړی, سړی د معلولينو د همسا سره, لاسرسی, ړوند
👩‍🦯	رسوړتيا, ړوند, ښځه, ښځه د معلولينو د همسا سره
🧑‍🦼	د معلولينو چوکۍ, شخص د معلولينو په موټر چوکۍ کې, لاسرسی
👨‍🦼	د معلولينو چوکۍ, رسوړتيا, سړی, سړی د معلولينو په موټر چوکۍ کې
👩‍🦼	د معلولينو چوکۍ, رسوړتيا, ښځه, ښځه د معلولينو په موټر چوکۍ کې
🧑‍🦽	د معلولينو چوکۍ, شخص د معلولينو په لاسي چوکۍ کې, لاسرسی
👨‍🦽	د معلولينو چوکۍ, رسوړتيا, سړی, سړی د معلولينو په لاسي چوکۍ کې
👩‍🦽	د معلولينو چوکۍ, رسوړتيا, ښځه, ښځه د معلولينو په لاسي چوکۍ کې
🏃	شخص ځغلي, ميراتن, ځغښټ
🏃‍♂	سړی, سړی ځغلي, منډه وهل, ميراتن, ځغښت
🏃‍♀	منډه وهل, ميراتن, ځغښت, ښځه, ښځه ځغلي
💃	نڅا, ښځه, ښځه نڅيږې
🕺	سړی, سړی نڅيږې, نڅا
🕴️	سوټ, سړي په کالو کې اوچتيږي, سړی, کاروبار
👯	خلک د سويې غوږونو سره, د سويې غوږ, نڅا کوونکی, پارټي کول
👯‍♂	د سويې غوږ, سړی د سويې غوږونو سره, نڅا کوونکی, پارټي کول
👯‍♀	د سويې غوږ, نڅا کوونکی, پارټي کول, ښځه د سويې غوږونو سره, ښځې د سويې غوږونو سره
🧖	د پخار خونه, ساونا, شخص د پخار په خونه کې
🧖‍♂	د پخار خونه, ساونا, سړی د پخار په خونه کې
🧖‍♀	د پخار خونه, ساونا, ښځه د پخار په خونه کې
🧗	ختونکی, شخص هسکيږې, شخص هسکېږي
🧗‍♂	ختونکی, سړی هسکيږې, سړی هسکېږي
🧗‍♀	ختونکی, ښځه هسکيږې
🤺	توره, جنګېدل, جنګېدونکی, شخص جنګېدل
🏇	آس, آس ځغلي, جوکي, د ځغښټ آس, ځغښت
⛷️	سکي, سکير, سکیر, واوره
🏂️	سنو بورډ, سنو بورډر, سکي, واوره
🏌️	بال, شخص ګالف کوي, ګالف
🏌‍♂	سړی, سړی ګالف کوي, ګالف
🏌‍♀	ښځه, ښځه ګالف کوي, ګالف
🏄️	سرفنګ, شخص سرفنګ کوي, شخص سرفنگ کوي
🏄‍♂	سرففنګ, سړی, سړی سرفنګ
🏄‍♀	سرفنګ, ښځه, ښځه سرفنګ
🚣	شخص کښتۍ چلوي, کښتۍ, کښتۍ چلول
🚣‍♂	سړی, سړی کښتۍ چلوي, کښتۍ, کښتۍ چلول
🚣‍♀	ښځه, ښځه کښتۍ چلوي, کښتۍ, کښتۍ چلول
🏊️	شخص لامبو وهي, لامبو
🏊‍♂	سړی, سړی لامبو وهي, لامبو
🏊‍♀	لامبو, ښځه, ښځه لامبو وهي
⛹️	بال, شخص بال تمبوي
⛹‍♂	بال, سړی, سړی بال تمبوي
⛹‍♀	بال, ښځه, ښځه بال تمبوي
🏋️	اوچتوونکی, شخص وزن پورته کوي, وزن
🏋‍♂	سړی, سړی وزن پورته کوي, وزن اوچتوونکی
🏋‍♀	وزن اوچتوونکی, ښځه, ښځه وزن پورته کوي
🚴	بايسيکل, سايکل چلول, سيکل چلوونکی, شخص بايک چلوي
🚴‍♂	بايسيکل, سايکل چلول, سيکل چلوونکی, سړی, سړی بايک چلوي
🚴‍♀	بايسيکل, بايکنګ, سايکل چلوونکی, ښځه, ښځه بايک چلوي
🚵	بايسيکل, بايسيکل چلوونکی, سايکل چلوونکی, شخص په غر بايک چلوي, غر
🚵‍♂	بايسيکل, بايسيکل چلوونکی, سايکل چلوونکی, سړی په غر بايک چلوي, غر
🚵‍♀	بايسيکل, بايسيکل چلوونکی, سايکل چلوونکی, غر, ښځه, ښځه په غر بايک چلوي
🤸	جمناسټک, سړی کارټ ويلنګ کوي, شخص کارټ ويلنګ کوي, کلابازي
🤸‍♂	جمناسټک, سړی, سړی کارټ ويلنګ کوي, کلابازي
🤸‍♀	جمناسټک, ښځه, ښځه کارټ ويلنګ کوي, کالبازي
🤼	خلک پهلواني کوي, پهلوان, پهلواني
🤼‍♂	سړي, سړي پهلواني کوي, پهلواني
🤼‍♀	پهلواني, ښځې, ښځې پهلواني کوي
🤽	اوبه, شخص د اوبو پولو لوبه کوي, پولو
🤽‍♂	د اوبو پولو, سړی, سړی د اوبو پولو لوبه کوي
🤽‍♀	د اوبو پولو, ښځه, ښځه د اوبو پولو لوبه کوي
🤾	بال, شخص د هنډبال لوبه کوي, هينډ بال
🤾‍♂	سړی, سړی د هنډ بال لوبه کوي, سړی د هنډبال لوبه کوي, هينډ بال
🤾‍♀	هينډ بال, ښځه, ښځه د هنډبال لوبه کوي
🤹	توازن, زيات کارونه, شخص جادو کوي, مهارت, کرتب
🤹‍♂	جادو کول, زيات کارونه, سړی, سړی جادو کوي
🤹‍♀	جادو کول, زيات کارونه, ښځه, ښځه جادو کوي
🧘	شخص د پرلت په حالت کې, مراقبه, يوګا
🧘‍♂	سړی د پرلت په حالت کې, مراقبه, يوګا
🧘‍♀	مراقبه, يوګا, ښځه د پرلت په حالت کې
🛀	د غسل ټب, شخص غسل کوي, غسل
🛌	خوب, شخص په بستره کې, هوتل
🧑‍🤝‍🧑	جوړه, خلکو لاسونه نيولي, شخص, لاس, لاسونه نيول, نيول
👭	جوړه, دوه ښځو لاسونه نيولي, لاس, لاسونه نيول, ښځه
👫	جوړه, سړی, سړی او ښځه لاس په لاس کې, لاس, نيول, ښځه
👬	جوړه, جيميني, دوه سړو لاسونه نيولي, سړی, غبرګوني, لاسونه نيول, مرغومی
💏	جوړه, مچول
💑	جوړه, د زړه سره جوړه, مينه
👪️	کورنۍ
🗣️	بې مخ, خبرې کول, د خبرو سر, سر, مخ, وييل
👤	بسټ, بې مخ, بې مخه سړی
👥	بسټ, بې مخ, بې مخه سړي, پرته له مخ سړي
🫂	خدای پامانيۍ, خلک غاړۍ کيږې, مننه, هيلو
👣	لباس, نښه, پښو نښه, پښو نښي
🦰	جينګر, سره ويښتان, سور سر
🦱	افرو, لوپه, لوپه ويښتان, کجک
🦳	بوډا, خړ, سپين, سپين ويښتان, ويښتان
🦲	بې ويښانو, بې ويښتو, خرېدلې, کيموتراپي, ګنجى
🐵	بيزو, د بيزو مخ, مخ
🐒	بيزو
🦍	ګوریلا
🦧	بيزو, وحشي سړى
🐶	سپی, سپی مخ, مخ, کورنی څاروی
🐕️	سپی, کورنی څاروی
🦮	لارښود, لارښوونی سپی, لاسرسی, ړوند
🐕‍🦺	خدمت, د خدمت سپی, سپی, لاسرسی, ملاتړ
🐩	ببر سپی, سپی
🐺	لېوه, مخ
🦊	مخ, ګيدړه
🦝	حيادار, رکون, پلټونکی
🐱	مخ, پيشو, پيشو مخ, کورنی څاروی
🐈️	پيشو, کورنی څاروی
🐈‍⬛	بدمرغه, توره, توره پیشو, پیشو
🦁	اسد, شېر, ليو, مرغومی
🐯	مخ, پړانګ, پړانګ مخ
🐅	پړانګ
🐆	چيته
🐴	آس, د آس مخ, مخ
🐎	آس, چغل، آس، د ځغښت آس، ځغښت
🦄	مخ, يو ښکر لرونکی ژوي
🦓	زبرا, پټې، زيبرا
🦌	هوسۍ
🦬	اروپايي بايسن, بايسن, رمه, مېښۀ
🐮	غوا مخ
🐂	غوايي، غويي، ټاورس، مرغومی, غوایی
🐃	د اوبو مېښه, مېښه، اوبه
🐄	غوا
🐷	د سور مخ, مخ، سور
🐖	سور, سور، سو
🐗	بور, بور, سور
🐽	سور پوزه, نخ، پوزه، سور
🐏	پسه, پسه، نر، ورې، ګډه، مرغومی
🐑	ميږه، ښځينه۔ ګډه, مېږه
🐐	غرڅه، وزه، مرغومی, وزه
🐪	اوښ, اوښ، د يو بوک اوښ، بوک
🐫	باکتريان، اوښ، بوک، د دوه بوکو اوښ, د دوه بوکو اوښ
🦙	الپاکا، ګوناکو، لاما، ويکونا، وړۍ, لاما
🦒	زرافه, زرافه، نښانونه
🐘	هاتي
🦣	لوی
🦏	ګرګدن
🦛	د اوبو آس
🐭	مخ، موږک, موږک مخ
🐁	موږک
🐀	خاڼی
🐹	مخ, موش خرما, کورنی ځناور
🐰	سويه مخ, سويه، مخ، کورنی څاروی،
🐇	سويه, سويه، کورنی څاروی
🐿️	چپمنک, چپمنګ، خاڼې
🦫	داوبو سپى, مورينه
🦔	شکوڼ, شکوڼ، سپايني
🦇	ماښامی, ماښامی, ښاپيرک
🐻	اېږ, د اېږ مخ
🐻‍❄	آرټیک, خرس, سپین, قطبي خرس, قطبی خرس
🐨	کوالا, کوالا، ايږ
🐼	مخ, پانډا
🦥	دجنوبي امريکا ژوى, سست, لټ
🦦	خوشاله, د اوبو ژوى, کبان نيول
🦨	ناوړه بوى, يوډول امريکايي پيش پړانګ
🦘	آسټراليا، جوي، ټوپ، کينګرو، مارسوپيل, کينګرو
🦡	ګورګښه, ګورګښه، د شاتو ګوګښه، پسټر
🐾	د پنجې نښانونه, پښه، پنجه، د پنجې نښانونه، نښان
🦃	مرغ، پيل مرغ, پيل مرغ
🐔	مرغۍ، چرګ, چرګ
🐓	بانګي, مرغۍ، بانګي
🐣	چرګوړی راوتل, کوچنی، مرغۍ، چرګوړی، راوتل
🐤	چرګوری, کوچنی، مرغۍ، چرګوړی
🐥	مخامخ چرګوری, کوچنۍ، مرغه، چرګوړی، مخامخ چرګوړی،
🐦️	مرغه
🐧	مرغه، پينګوين, پینگوین
🕊️	مرغۍ، کوتره، الوتل، امن, کوتره
🦅	عقاب, مرغۍ، عقاب
🦆	مرغه، هيلۍ, هيلۍ
🦢	قو, مرغه، سيګنت، قو، بدشکله د هيلۍ بچی
🦉	مرغه، کونګ، اوښيار, کونګ
🦤	ختمديل, لوی, ماريشس, ډوډو
🪶	الوتل, بڼې, سپک, مرغۍ, وزرې
🦩	حاره, غزى، ډينګ, ځلند
🦚	،مرغه، رنګارنګ، طاوس، طاوسه،, طاوس
🦜	طوطي, مرغه، طوطي، ډاکو، خبرې کول
🐸	مخ, ځينګښ
🐊	تمساح
🐢	شمشتۍ, کيشپ، شمشتۍ
🦎	لټکه, لټکه، ريپټايل
🐍	بيرر، اوپيوچس، ښامار، مار، مرغومی, مار
🐲	ژدهار مخ, ژدهار، مخ، د ښاپيرو کيسه
🐉	ژدهار, ژدهار، د ښاپيرو کيسه
🦕	سوروپډ
🦖	ټایرانوساروس-ریکس, ټي-ریکس
🐳	مخ، ګرداوی، ويل, ګرداوی ويل
🐋	ويل
🐬	دولفين, دولفين، فليپر
🦭	د اوبو زمری, سيل
🐟️	زوډیک, پیسس, کب
🐠	ګرمسير کب
🐡	بلوکب, کب
🦈	شارک, کب شارک
🐙	اکتوپس
🐚	ګول سيپۍ, ګول، سيپۍ
🪸	سمندر, مرجان, ټاپوزمه
🐌	شاپېټی
🦋	پتنګ, پتنګ، حشره، ښايسته, کمبلۍ
🐛	سپږۍ, شپږۍ، حشره
🐜	ميږی, ميږی، حشره
🐝	د شاتو مچۍ, مچۍ، د شاتو مچۍ، حشره
🪲	حشره, خزدکه, سپږۍ, پالپونکه
🐞	پالپونکه, پالپونکه، حشره، ګنګوټۍ
🦗	حشره, حشره، ملخ
🪳	حشره, روچ, مضره حشره, ګړندى
🕷️	حشره، غڼې, غڼې
🕸️	د غڼې ويب
🦂	شوبلکه, شوبلکه، لړم، مرغومی
🦟	غوماشه, ناروغي، تبه، حشره، مليريا، غوماشه، ويروس
🪰	حشره, سخا کېدل, مضره حشره, مچ, ناروغي
🪱	د زمکې چينجی, طفيله, چينجی
🦠	اميبا، بيکتيريا، ميکروب، ويروس, مايکروب
💐	دګلوګېډى, دګلوګېډى، ګل
🌸	د سرکۍ ګل, ګل، سرکۍ، ګل
💮	سپين ګل, ګل، سپين ګل
🪷	بودیزم, خالص, نيلو فر, هند, هندوزم, ویتنام, ګل
🏵️	بوټى، وريښمين ګل, وريښمين ګلى
🌹	ګل، ګلاب, ګلاب
🥀	مړاوي ګل
🌺	هميش ګل, ګل، هميش ګل
🌻	لمر ګلی, ګل، لمر، لمر ګلى
🌼	غوزه, غوزه، ګل
🌷	غاټول, ګل، غاټول
🌱	تخم, تخم، ځوان
🪴	بې هدفه, تنګوونکی, د ننګرۍ بوټی, لويدل, لويدونکی, ډيم, کور
🌲	تل زرغون ونه
🌳	غورځونکي ونې, غورځونکې ونې، غورځونکې، ونه
🌴	خجوره، ونه, د خجورې ونه
🌵	کيکټس، بوټی, کیکټس
🌾	شولې, غوږ، دانه، وريجې، شولې
🌿	بوټی, بوټی، پاڼه
☘️	بوټي، شفتل, شفتل
🍀	د څلورو پاڼو شفتل, ۴، شفتل، څلور، د څلورو پاڼو شفتل، پاڼه
🍁	غورځېدونکې، پاڼه، ميپل, میپل پاڼی
🍂	غورځېدلې پاڼه, غورځېدلې پاڼه، غورځېدونکې، پاڼه
🍃	الوتل، خوزېدل، پاڼه، په باد کې خوزېدونکې پاڼه، باد, په باد کې خوزېدونکې پاڼه
🪹	تش ځاله, ځال ځړول
🪺	د هګو سره ځاله, ځاله ځړول
🍇	انګور, شنه ميوه
🍈	خټکى, شنه مېوه
🍉	شنه مېوه, هندواڼه
🍊	سنتره, شنه مېوه, مالټا
🍋	تريو, شنه مېوه, ليمو
🍌	شنه مېوه, کيله
🍍	انناس, شنه مېوه
🥭	آم, شنه مېوه, ګرمسېر
🍎	سره مڼه, مڼه، ميوه، سره
🍏	شنه مڼه, مڼه، مېوه، شنه
🍐	مېوه، ناشپاتۍ, ناشپاټي
🍑	شفتالو, مېوه، شفتالو
🍒	بيري، سرکۍ، مېوه، سور, سرکۍ
🍓	بيري، مېوه، ځمکنی توت, ځمکنی توت
🫐	اسماني, بلبري, بلو بيري, بلو بيريز, توت
🥝	خواړه، مېوه، کيوي, کیوی میوه
🍅	رومي, مېوه، رومي، سبزي
🫒	خواړه, زيتون
🥥	کو پره, کوپره، پام، پينا کولاډا
🥑	پاپيته, پاپيته، خواړه، مېوه
🍆	تور بانجان، سبزي, توربانجان
🥔	آلو, خواړه، آلو، سبزي
🥕	زردکه, زردکه، خواړه، سبزي
🌽	جوار، وږې، د جوار وږې، جوار, د جوار وږی
🌶️	مرچ, ګرم, ګرم مرچ
🫑	سبزي, شمله مرچ, مرچ, مرچکي
🥒	بادرنګ, بادرنګ، خواړه، اچار، سبزي
🥬	بکچوي، بند ګوپي، کيل، سلاد، کاهو, سلاد
🥦	ګوپې, ګوپې، ځنګلي بند ګوپي
🧄	خوند, ووږه
🧅	خوند, پياز
🍄	مرخېړى, مرخېړى، ګوڅي
🥜	خواړه، نټ، مونګ پلی، مونګ پلي، سبزي, مونګ پلي
🫘	خواړه, لوبيا, پلۍ, پښتورګو
🌰	خورماني, خورماني، ونه
🍞	ډوډۍ, ډوډۍ، ټکړه
🥐	ډوډۍ، د کلچو رول، کلچه، خواړه، فرنچ, کلچه
🥖	بکيټ، ډوډۍ، خواړه، فرنچ, بګیټ ډوډۍ
🫓	اريپا, نان, نرۍ ډوډۍ, پيتا, ډوډۍ
🥨	تروه کلچه, تروه کلچه، تاو شوې
🥯	بيکري, شميير, يو ډول کلچه
🥞	پینکیکونه, کريپ، خواړه، هاټ کيک، پينکيک، پينکيکونه
🧇	اوسپنه, بې تصميمه, کولچه
🧀	د پنیر پیښه, پنير، د پنير پاڼه
🍖	د هډوکي غوښه, هډوکي، غوښه، د هډوکي غوښه
🍗	د چرګانو پښه, هډوکی، چرګ، ډرمسټک، پښه، چرګ
🥩	د غوښې ټکړه, غوڅول، د غوښې ټکړه، د پيسه غوښه، د سور غوښه، تيکې
🥓	د خنځير غوښه, د خنځير غوښه، خواړه، غوښه
🍔	برګر، هامبرګر, هامبرګر
🍟	چپس
🍕	پنير، پيزا، ټکړه, پیزا
🌭	فرينکفرټر، هاټ ډاګ، هاټډاګ، چټني, هاټ ډاګ
🥪	سانډویچ
🌮	ټکو
🌯	بريټو
🫔	تاو شوې, تمالا, ميکسيکي
🥙	خړوب شوي ډک
🧆	غونډاری, فلافل, نخود
🥚	هګۍ, هګۍ، خواړه
🍳	پخلي, پخلي، هګۍ، وريتول، پان
🥘	د خواړو سطحي هرکاره, کيسيرول، خواړه، پايلا، هرکاره، سطحي، د خواړو سطحي هرکاره
🍲	د خوړو لوښي, لوښي، د خوړو لوښي،
🫕	ارکاره, سويس, لوښی, ويلي شوي, پنير, چکليټ
🥣	پياله او کاچوغه، سبانارې، سيريل، کونجي, پياله د کاچوغې سره
🥗	شنه سلاد
🍿	د جوارونينې
🧈	لبنيات, کوچ
🧂	مالګه, مساله، مالګه، شيکر
🥫	بند کړل شوي خواړه, بند، بند کړل شوي خواړه
🍱	د بینټو بکس
🍘	د وريجو کريکر, کريکر، وريجې
🍙	بال، جاپاني، وريجې, د وريجو بال
🍚	پخې وريجې, پخې، وريجې
🍛	وریجی, کري, کري وریجی
🍜	بړاس کوونکې پياله, پياله، مينچې، رامين، بخار کوونکې
🍝	مکروني, پاسته، مکروني
🍠	آلو، سور شوی، خوږ, سور شوی خوږ آلو
🍢	اوډین, سمندري خواړه, سټک, سکیور, کباب
🍣	سوشي
🍤	سور شوی چنګاښ, سور شوی، چنګاښ، شريمپ، تيمپورا
🍥	مچھلی کیک
🥮	سپوږمۍ کيک, فستيوال, منی, يوبنګ
🍡	ډانګو
🥟	غونډاری
🥠	د بخت بسکوټ, د بخت بسکوټ، پيش وينا
🥡	اویسټر پیل, وباسل بکس
🦀	سرطان, سرطان، چنګاښ، مرغومی
🦞	بسک، پنجه، لوبسټر، بحري خواړه, لوبسټر
🦐	خواړه، شل کب، چنګاښ، کوچنی, چنګاښ
🦑	خواړه، مولسک، سکويډ, سکویډ
🦪	سمندري صدف, غوپه وهل, مرواري
🍦	نرم آيس کریم
🍧	صحرا، کنګل، پالوده، خوږ, پالوده
